,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
6689,올브러쉬 와이드 데님 팬츠 미디엄 블루,NINEWEEKS,NWDJW142,2022S/S, 남 ,,,14,5,후기 2개 보기,  #데님팬츠 #와이드 #와이드데님 #와이드청바지 #와이드팬츠 #세미와이드 #남자와이드팬츠  ,"67,801 ~ 74,100원"
6690,DP041 ADD STRAIGHT DENIM PANTS (Mid indigo),ERRORS EXCEPTED,E22A-DP041,2022S/S, 남 ,600회 이상,,180,4,후기 2개 보기,  #데님팬츠 #중청 #스트레이트핏 #청바지 #남자청바지 #캐주얼팬츠 #데님컬렉션  ,"61,500원"
6691,남성 올밴딩 인디고 슬림 진 팬츠-JECK2323B04,CHASECULT,JECK2323B04,200회이상, 남 ,200회 이상,50개 미만,45,4.9,후기 9개 보기,,"27,358 ~ 29,900원"
6692,Back label 슬릿 와이드 청바지 AJN101,AMBLER,AJN101,2020S/S, 여 ,600회 이상,50개 미만,928,4.7,후기 15개 보기,  #롱청바지 #슬릿청바지 #여자데님 #여자청바지 #와이드데님 #중청 #하이웨스트  ,"41,083 ~ 44,900원"
6693,003 프레이드 데님팬츠,BLUFF,m1037_257098,2020S/S, 여 ,,,33,4.7,후기 9개 보기,  #데님팬츠 #밑단트임데님 #블랙진  ,"72,285 ~ 79,000원"
6694,BW-S2-PT003-1C (INDIGO),BALANCEWOOD,BW-S2-PT003-1C (INDIGO),100회이상, 남 ,100회 이상,,72,4.1,후기 7개 보기,  #슬림핏 #워싱데님팬츠 #청바지  ,"43,680 ~ 45,500원"
6695,스트레이트 핏 블루 워시드 진,BLEDITION,BLDT18SS17,, 남 ,,,28,4.9,후기 7개 보기,  #데님 #스트레이트 #연청 #와이드 #워싱진 #중청 #진  ,"81,435 ~ 89,000원"
6696,120 Cavalry (Black) sanforized,VDR,DP-120,2022S/S, 남 ,1.1천 회 이상,50개 미만,277,4.8,후기 14개 보기,  #데님팬츠 #캐주얼팬츠 #워크팬츠  ,"139,995 ~ 153,000원"
6697,RICHARD WHITE BASIC WASH DENIM,LAB101,LM1DRH93WH,2022S/S, 남 ,,,46,5,후기 5개 보기,  #데님팬츠 #바지 #와이드핏 #화이트바지 #긴바지 #데님 #남자청바지 #22S/S컬렉션  ,"81,526 ~ 89,100원"
6698,ROUND DENIM PANTS - WHITE,BLUR 1.0,BAPTBS0WH,2021S/S, 남 ,300회 이상,50개 미만,115,4.8,후기 15개 보기,  #와이드데님  ,"153,720 ~ 168,000원"
6699,리사이클 롱 와이드 빈티지 데님 다크 블루,NINEWEEKS,NWDJW111,2021F/W, 남 ,200회 이상,,69,4.7,후기 13개 보기,  #와이드팬츠 #와이드 #청바지 #스트레이트핏 #데님팬츠 #와이드핏 #리사이클  ,"66,703 ~ 72,900원"
6700,배릭 슬림 스트레이트 진 - 블루,POLO RALPH LAUREN,MNPODNM10920021-400,2021F/W, 남 ,300회 이상,,48,4.8,후기 5개 보기,  #폴로데님 #폴로청바지 #폴로데님팬츠  ,"200,385 ~ 219,000원"
6701,롤업 자수 블랙 데님 팬츠 [블랙],PANICALE,M-HJEAN61,2021F/W, 남 ,100회 이상,,19,5,후기 4개 보기,  #M-HJEAN61 #블랙진  ,"63,135 ~ 69,000원"
6702,W60 와이드 빈티지 린스드,LOTS,PJTO5STW723LZ0,2021F/W, 남 ,300회 이상,50개 이상,247,4.8,후기 17개 보기,  #긴바지 #바지 #와이드데님 #남자데님 #데님 #청바지  ,"79,788 ~ 87,200원"
6703,[AMBER 9315] 가을용 커버밴드 캣브러쉬 슬림 스트레이트 데님 (진청),MILLIONCOR,787681,2021F/W, 여 ,800회 이상,50개 미만,264,4.7,후기 12개 보기,  #긴바지 #여자데님 #데님 #데님팬츠 #일자청바지 #슬림핏팬츠 #밴드청바지  ,"51,057 ~ 55,800원"
6704,Black Shatter / New Straight,PIECE WORKER,FPPWDDL173M,2022S/S, 남 ,500회 이상,,82,4.8,후기 328개 보기,  #한해 #스트레이트 #청바지 #팬츠 #바지 #데님팬츠 #데님 #스트레이트진  ,"80,703 ~ 88,200원"
6705,indigo rigid denim pants,ARRANGE,a-001,, 남 ,,,19,4.7,후기 9개 보기,  #생지 #청바지 #DENIM #JEAN #RIGID  ,"41,175 ~ 45,000원"
6706,블랙 크롭 데님 팬츠,NNNONE,C211PT07936B,2021S/S, 남 ,300회 이상,,51,5,후기 5개 보기,  #데님팬츠 #크랍팬츠 #청바지 #블랙진 #데님 #남자청바지  ,"65,900원"
6707,배색 스티치 기모 크림 진,320SHOWROOM,BWPT320_09,2020F/W, 여 ,,50개 미만,170,4.6,후기 8개 보기,  #데님 #스트레이트진 #슬림핏 #캐주얼팬츠 #크림진 #데님팬츠 #크롭진  ,"47,351 ~ 51,750원"
6708,스카이 블루 빈티지 크랙 워싱 데님 팬츠_와이드핏 (262321EP8Q),8SECONDS,262321EP8Q,2022S/S, 남 ,,,16,,,,"47,904 ~ 49,900원"
6709,OP Abyss 06 와이드 로우 데님팬츠 [ROLL UP] film black,ORDERPLEASE,OP00ACDP901BK,2021S/S, 남 ,300회 이상,50개 이상,235,4.9,후기 19개 보기,  #블랙에디션 #데님팬츠 #청바지 #생지 #롤업팬츠 #와이드팬츠 #흑청  ,"54,168 ~ 59,200원"
6710,스트레이트핏 데님진(블랙),DENIVEL MENS,MDN1APT411BK2,2020F/W, 남 ,,,11,,,  #와이드데님 #데님 #청바지 #스트레이트 #블랙진 #남자청바지  ,"38,887 ~ 42,500원"
6711,classic cropped denim pants blue,LORD JOHN GREY,L20BDT105AB,2020F/W, 남 ,500회 이상,50개 미만,154,4.9,후기 25개 보기,,"107,604 ~ 117,600원"
6712,MNFS 541 와이드 데님팬츠 페인팅진 빈티지블루,MIGNONNEUF,MI00ACDP221VB,2020F/W, 남 ,100회 이상,,56,5,후기 10개 보기,  #청바지 #데님 #와이드팬츠 #와이드데님 #와이드 #워싱 #페인팅  ,"58,800원"
6713,MNFS 541 와이드 데님팬츠 페인팅진 라이트블루,MIGNONNEUF,MI00ACDP221LB,2020F/W, 남 ,200회 이상,,49,5,후기 10개 보기,  #와이드팬츠 #와이드 #청바지 #데님 #페인팅 #연청 #워싱  ,"58,800원"
6714,플리츠 워시드 와이드 팬츠,REDMANSION,3901,100회이상, 남 ,100회 이상,,49,4.4,후기 5개 보기,  #남자청바지 #데님팬츠 #청바지  ,"56,730 ~ 62,000원"
6715,19 그레이쉬 블루 13,UNTOUCHED,UTW134,2019S/S, 남 ,100회 이상,,101,4.7,후기 7개 보기,  #연청 #워싱 #중청 #청바지 #크롭  ,"56,730 ~ 62,000원"
6716,IN#0048 마일드 인디고 로우 슬림,INROWS,IN#0048,2019S/S, 남 ,200회 이상,,85,4.3,후기 9개 보기,  #데님 #생지청바지 #슬림 #슬림진 #와이드 #진 #진청  ,"32,711 ~ 35,750원"
6717,티프레임 크롭 데님팬츠 연청 YMLP3167,TWN,1738509,2019S/S, 남 ,,,43,4.6,후기 30개 보기,  #데님 #진 #청 #청바지 #크롭  ,"33,696 ~ 35,100원"
6718,스티치 데님 팬츠 (워시드),INNERCITYAUDIO,STITCH DENIM PANTS WASHED,2020ALL, 남 ,400회 이상,,37,4.7,후기 23개 보기,  #데님 #스티치  ,"72,285 ~ 79,000원"
6719,워싱 와이드 데님 팬츠 ALP191002-LB,ARDOROBE,ALP191002-LB,200회이상, 여 ,200회 이상,,150,4.8,후기 9개 보기,  #데님 #데님팬츠 #바지 #와이드 #진 #청 #청바지  ,"72,285 ~ 79,000원"
6720,스트레이트 와이드 데님,RIDER COMMUNE,05J,2019ALL, 남 ,200회 이상,,61,4,후기 2개 보기,  #데님 #스트레이트 #와이드 #진 #청 #청바지  ,"53,985 ~ 59,000원"
6721,V279 펌킨 데님 팬츠-(블루),VOIEBIT,V279,200회이상, 남 ,200회 이상,50개 미만,56,4.3,후기 20개 보기,  #데님팬츠 #청바지 #DENIMPANTS  ,
6722,LOT. 075 Long Vacation to Vietnam Slim Boots Cut,DEMIL,dml075ow,2021F/W, 남 ,2.5천 회 이상,50개 미만,154,4.6,후기 17개 보기,  #부츠컷 #와이드데님 #스트레이트핏 #와이드팬츠 #데님팬츠 #청바지  ,"108,885 ~ 119,000원"
6723,[사은품 증정][크롭기장]데님 팬츠 V2 #002 테이퍼드 핏 청바지 빈티지 블랙 DCPT001V.BLACK,DECET,DCPT001V.BLACK,2021F/W, 남 ,400회 이상,50개 이상,110,4.7,후기 186개 보기,  #데님팬츠 #청바지 #테이퍼드 #블랙진 #크롭 #크롭데님 #흑청데님  ,"39,120 ~ 48,000원"
6724,디스트로이드 부츠컷 데님 진,DBEL,DB21-BO034,2021F/W, 남 ,,50개 미만,91,4.5,후기 10개 보기,  #부츠컷 #디스트로이드  ,"96,990 ~ 106,000원"
6725,STEADY DENIM PANTS(WHITE),STAFFONLY,SOTZADP01MC2,2020F/W, 남 ,200회 이상,,55,4.9,후기 11개 보기,  #청바지 #크롭진 #화이트데님  ,"42,822 ~ 46,800원"
6726,heritage semi-wide jeans / blue,SSRL,SBT003-300,2020F/W, 남 ,400회 이상,,119,4.7,후기 85개 보기,  #HERITAGESEMI-WIDEJEANS/BLUE #진 #세미와이드 #세미와이드진  ,"53,985 ~ 59,000원"
6727,CTWD #4016-1 세미 테이퍼드 (medium),COAST WONDER,20FW1B1036-1mm,2020S/S, 남 ,200회 이상,,10,4.7,후기 12개 보기,  #테이퍼드 #바지 #데님 #팬츠 #데님팬츠 #청바지 #진청  ,"59,475 ~ 65,000원"
6728,Marguerite 그레이쉬블루 와이드 스트레이트 데님,HAINT,HJ8DP001B,100회이상, 여 ,100회 이상,,60,5,후기 8개 보기,,"56,256 ~ 58,600원"
6729,Another 여성 와이드 스트레이트 데님 팬츠-BAPG2351B0D,CHASECULT,BAPG2351B0D,2022ALL, 여 ,,,33,5,후기 2개 보기,,"37,440 ~ 39,000원"
6730,남성) 수퍼 스트레치 슬림핏 워싱 데님 팬츠_PHC1DP1032MIN,POLHAM,PHC1DP1032MIN,2022S/S, 남 ,,,13,,,  #바지 #워싱진 #청바지  ,"33,504 ~ 34,900원"
6731,리버스 데님 팬츠 블랙,AGINGCCC,2271348,2022S/S, 남 ,1.2천 회 이상,,183,4.3,후기 4개 보기,  #데님 #팬츠 #와이드데님 #블랙진 #네오스텝 #청바지 #데님팬츠  ,"68,886 ~ 80,100원"
6732,세미와이드 원턱 카고 스토퍼 GRAY,SEVENSELAH,SMTOTD02GE,2022S/S, 남 ,400회 이상,,55,5,후기 2개 보기,,"39,823 ~ 41,700원"
6733,스퀘어 포켓 스티치 데님 팬츠_BL,CORD,CD22SSDNPTBL10,2022S/S, 남 ,600회 이상,,47,5,후기 2개 보기,  #팬츠 #기본데님 #데님컬렉션 #데님 #와이드팬츠 #스트레이트핏 #와이드데님  ,"117,120 ~ 128,000원"
6734,D톤 슬림스트레이트_NM1D0100,GUESS,NM1D0100_ON,2022S/S, 남 ,300회 이상,50개 미만,44,4.5,후기 2개 보기,,"73,291 ~ 80,100원"
6735,피그먼트 턱 와이드 밴딩 진 블랙,COFWI,22SSRTSOPT082,2022S/S, 남 ,700회 이상,50개 미만,148,4.6,후기 21개 보기,  #청바지 #데님 #데님팬츠 #와이드데님 #와이드팬츠 #팬츠 #긴바지  ,"73,291 ~ 80,100원"
6736,[-6cm 숏버전 추가] M161 스트레이트 크롭 데님 팬츠_진청,WAAR,WA22SM161DB,2022S/S, 남 ,300회 이상,50개 미만,40,4.7,후기 10개 보기,  #와이드청바지 #와이드팬츠 #바지 #데님 #청바지 #남자청바지 #팬츠  ,"44,835 ~ 49,000원"
6737,Wide Selvedge Denim (One Wash),BRUMAN,21FW301OW,2021F/W, 남 ,300회 이상,,63,5,후기 10개 보기,  #데님팬츠 #데님 #긴바지 #와이드팬츠 #진 #워싱데님 #청바지 #21FW컬렉션  ,"96,075 ~ 105,000원"
6738,Abyss 13 벨티드 와이드 데님팬츠 블랙,ORDERPLEASE,OP00ACDP011OB,2021F/W, 남 ,1.1천 회 이상,50개 미만,185,4.8,후기 52개 보기,  #데님팬츠 #와이드데님 #와이드팬츠 #청바지 #블랙진 #흑청 #벨티드팬츠 #21FW컬렉션  ,"52,704 ~ 57,600원"
6739,스티즈 T76 컬러 워시드 아이보리,PLAC,PJTO5SZT765IVY,2021F/W, 남 ,700회 이상,50개 미만,71,5,후기 19개 보기,  #팬츠 #청바지 #데님팬츠 #스트레이트핏 #데님 #워싱데님  ,"127,185 ~ 139,000원"
6740,그린 밀란 M75 미드 워시드,PLAC,PJTO5MLM755DI1,2021F/W, 남 ,400회 이상,50개 미만,70,4.7,후기 19개 보기,  #워싱데님 #진 #남자데님 #청바지 #데님 #데님팬츠  ,"127,185 ~ 139,000원"
6741,투턱 맥스 와이드 테이퍼드 데님팬츠-벌룬팬츠 [블루],CONTROBANAL3,3H20FM-PA34BL,2021S/S, 남 ,400회 이상,50개 미만,86,4.6,후기 14개 보기,  #청바지 #와이드데님 #와이드팬츠 #투턱팬츠 #투턱와이드팬츠 #테이퍼드 #벌룬팬츠  ,"53,088 ~ 55,300원"
6742,V133 사이드 핀턱 데님 팬츠 (크림),VOIEBIT,V133,2022S/S, 남 ,,,26,5,후기 1개 보기,  #바지 #와이드팬츠 #팬츠 #데님 #벌룬팬츠 #벌룬핏 #핀턱  ,"47,305 ~ 51,700원"
6743,Disorder grey denim jeans,BLEAKBAKE,P00000IR,2021F/W, 남 ,,,22,,,  #데님팬츠 #남자데님 #스트레이트핏 #워싱데님 #와이드 #데님 #와이드데님  ,"82,624 ~ 90,300원"
6744,웨이스트 밴딩 이지 스트레이트 데님_blue,HAINT,HL8DP026B,2021F/W, 여 ,,,20,,,,"44,835 ~ 49,000원"
6745,D1025 슬림 컷팅 데님 팬츠 (다크블루),HYOJI NORIKO,1184106,2021F/W, 남 ,,,37,5,후기 3개 보기,  #진 #청바지 #9부 #10부 #크롭 #스키니 #바지  ,"43,005 ~ 47,000원"
6746,멜로디 버클 데님_yellow,HAINT,HM3DP153B-옐로우,2022S/S, 여 ,,,45,5,후기 5개 보기,,"43,188 ~ 47,200원"
6747,22 AP 테이퍼드 데님 (CANVAS CREAM),AMOUPRE,2371042,2022S/S, 남 ,,,11,,,  #데님팬츠 #남자청바지 #데님 #청바지 #바지 #세미와이드 #크림진  ,"99,735 ~ 109,000원"
6748,그라데이션 데님팬츠 블루,SSERPE,sserpe22sspt05,2022S/S, 여 ,,,66,5,후기 2개 보기,  #데님팬츠 #남자청바지 #여자청바지 #데님 #워싱진 #와이드데님 #워싱  ,"72,285 ~ 79,000원"
6749,화이트 컷팅 데님 팬츠_와이드핏 (162421DP11),8SECONDS,162421DP11,2022S/S, 여 ,,,16,,,,"47,904 ~ 49,900원"
6750,UNOPIN TUCK WIDE DENIM (MID.BLUE),JHONNY WEST,JNHOMME1049,2022S/S, 남 ,,,10,5,후기 1개 보기,  #워싱진 #팬츠 #데님 #청바지 #캐주얼팬츠 #와이드 #와이드팬츠  ,"58,240 ~ 63,650원"
6751,Gradation Denim Pants [Pure Blue],MAJO FACTORY,m1037_856007,2022S/S, 여 ,,,41,,,,"130,845 ~ 143,000원"
6752,레귤러스트레이트핏 라이트톤 인디고 데님,BUCKAROO,B225DP136P_LIN,2022S/S, 남 ,200회 이상,,4,1.5,후기 2개 보기,,"89,029 ~ 97,300원"
6753,데님 와이드 밴딩 팬츠 진청,TOATEE,22dwbp-db,2022S/S, 남 ,,,20,5,후기 2개 보기,,"35,685 ~ 39,000원"
6754,르닛 9102 하이라이즈 와이드 데님팬츠_다크 그레이,MALOUPE,MDP_A3_9102DG,2022S/S, 여 ,,,63,4.7,후기 40개 보기,  #청바지 #데님 #22S/S컬렉션 #와이드데님 #와이드 #데님팬츠 #와이드청바지  ,"51,166 ~ 55,920원"
6755,원턱 와이드 오프화이트 진 [asp_067],ASP,77pt067,2022S/S, 남 ,1천 회 이상,50개 미만,140,4.9,후기 13개 보기,  #와이드진 #와이드팬츠 #화이트진 #화이트팬츠 #화이트데님  ,"59,475 ~ 65,000원"
6756,스텔라 와이드 데님팬츠,JUDE MCCALL,SS220126,2022S/S, 여 ,,,16,,,  #와이드팬츠 #청바지 #기본데님 #데님팬츠 #데님 #와이드청바지 #와이드데님  ,"57,096 ~ 62,400원"
6757,Salena Indigo Denim - Light Blue,MUSED,MD12DE02,2022S/S, 여 ,,,25,,,,"153,720 ~ 168,000원"
6758,WIDE DENIM [Gray],DEHO,22-DN-002,2022S/S, 남 ,400회 이상,,158,5,후기 5개 보기,,"126,270 ~ 138,000원"
6759,[SMART][쿨]와이드쿨맥스데님팬츠 MWDP3230,MINDBRIDGE,MWDP3230,2022S/S, 여 ,,,22,,,  #여름데님 #여름청바지 #와이드데님 #와이드청바지 #연청  ,"65,796 ~ 71,910원"
6760,#1951 (RETRO WASHED SEMI WIDE),SINKERLOOP,22-8,2022S/S, 남 ,,,14,5,후기 3개 보기,  #중청 #청바지 #바지 #데님 #스트레이트핏 #남자청바지 #세미와이드  ,"59,475 ~ 65,000원"
6761,[CONA 9291] 여름용 커버밴드롱 루즈핏 와이드데님(연청),MILLIONCOR,708864,2021S/S, 여 ,1천 회 이상,50개 미만,114,4.2,후기 11개 보기,,"44,652 ~ 48,800원"
6762,남 J319630 1A4 미드 블루 대드핏 크롭 미드블루 데님,CALVIN KLEIN JEANS,J319630 1A4,2021F/W, 남 ,1.1천 회 이상,50개 이상,134,4.8,후기 46개 보기,  #청바지 #데님팬츠 #남자바지 #남자청바지 #박서준 #캘빈클라인진X박서준 #데님  ,"53,070 ~ 58,000원"
6763,TOM BLACK STRAIGHT STONE WASHING,LAB101,LL3DTM27BK,2021F/W, 남 ,400회 이상,50개 이상,93,4.7,후기 34개 보기,  #바지 #청바지 #데님 #데님팬츠 #팬츠 #스트레이트 #긴바지  ,"72,468 ~ 79,200원"
6764,벨티드 트위스트 데님 블루,DEMADEN,DM-PT029-BFM15,2021S/S, 여 ,,,19,,,  #와이드팬츠 #편안한 #바지 #데님 #긴바지 #워싱데님  ,"43,371 ~ 47,400원"
6765,피그먼트 와이드 데님 팬츠(Navy),PHILOGRAM,20109,2022S/S, 남 ,400회 이상,50개 미만,104,4.7,후기 12개 보기,  #청바지 #데님팬츠 #데님 #와이드데님 #와이드팬츠 #피그먼트 #피그먼트컬러데님  ,"82,579 ~ 90,250원"
6766,WASHED DEMAGE DENIM (NAVY),BIRTHDAYSUIT,BDFABT1DN03,2021F/W, 남 ,200회 이상,,21,5,후기 2개 보기,  #테이퍼드핏 #팬츠 #스트레이트핏 #청바지 #남자데님 #진 #데님  ,"69,174 ~ 75,600원"
6767,스트레이트 배기 팬츠 OF57 (중청),OTHERFITS,OF215701,2021F/W, 남 ,,,29,,,  #데님 #데님팬츠 #청바지 #남자데님 #남자청바지 #팬츠 #바지  ,"41,175 ~ 45,000원"
6768,[WIDE.FIT] Empress jeans Black.1025.pdf,PANDORAFIT,1025,2021F/W, 여 ,,,73,5,후기 1개 보기,  #와이드데님 #와이드팬츠 #스트레이트 #데님팬츠 #팬츠 #면바지 #코튼팬츠  ,"44,835 ~ 49,000원"
6769,오르몬드 블루 블랙 로우,DR.DENIM,008,, 남 ,,,39,4.4,후기 13개 보기,  #블랙  ,"29,000원"
6770,DESTROYED JEAN (LBLUE),RUDEMARK,400377138,, 남 ,,,8,,,  #디스트로이드 #팬츠  ,"72,285 ~ 79,000원"
6771,조이 글라스 블랙,APRIL77,120,100회이상, 남 ,100회 이상,,43,5,후기 9개 보기,  #블랙  ,"53,070 ~ 58,000원"
6772,데미지 펑크 진 (블랙),STRIKE,11167,100회이상, 남 ,100회 이상,,75,,,  #데미지 #디스트로이드 #디스트로이드진 #블랙진  ,"81,435 ~ 89,000원"
6773,딕시 블랙,DR.DENIM,1062,2017S/S, 여 ,,,43,4,후기 5개 보기,  #데님 #레깅스진 #스키니진  ,"28,000원"
6774,HBXPB Basic Logo Denim Jean,I AM NOT A HUMAN BEING,328,100회이상, 남 ,100회 이상,,69,4.8,후기 12개 보기,  #청바지 #데님 #바지 #데님팬츠 #팬츠 #긴바지  ,"118,035 ~ 129,000원"
6775,MULTI POCKET PINTUCK DENIM PANTS (CREAM),LUONEER,1768920,2020F/W, 남 ,500회 이상,,124,4.7,후기 35개 보기,  #와이드 #워싱 #청바지 #데님 #남자데님  ,"79,422 ~ 86,800원"
6776,우먼즈 베이직 데님_블루,ROMANTIC CROWN,21RCSPBDPF001BL,2021S/S, 여 ,200회 이상,,240,4.4,후기 10개 보기,  #바지 #청바지 #데님 #여자청바지 #팬츠 #데님팬츠  ,"54,400원"
6777,[MY Jeans]M톤 밑단 구제 슬림 붓컷,GUESS,NL5D1638,2021S/S, 남 ,400회 이상,50개 미만,86,4.5,후기 6개 보기,  #남자청바지 #남자바지 #데님 #청바지 #데님팬츠 #바지 #남자부츠컷 #마이진컬렉션  ,"53,985 ~ 59,000원"
6778,레트로 테이퍼드 데님 팬츠[Blue(UNISEX)]_UTD-FP10,UNTAGE,UTD-FP10,2021S/S, 남 ,,,17,5,후기 3개 보기,  #데님팬츠 #와이드팬츠 #청바지 #와이드데님 #바지 #데님 #남자청바지  ,"68,625 ~ 75,000원"
6779,밴딩 해머 데님 팬츠 (블랙),THESTORI,2021012p,2021S/S, 남 ,200회 이상,,28,4.8,후기 18개 보기,  #밴딩팬츠 #밴딩데님팬츠 #해머팬츠 #데님팬츠 #데님조거 #밴딩조거  ,"37,245 ~ 39,000원"
6780,CROP TAPERED JEAN (IVORY),WE HAVE A TAIL,401169083,2020F/W, 남 ,400회 이상,50개 미만,94,4.8,후기 28개 보기,  #와이드팬츠 #바지 #팬츠 #긴바지 #데일리 #크롭진 #면바지  ,"37,440 ~ 39,000원"
6781,DS#3346_빈티지코팅스키니,DIEPHOD,#3346,2020F/W, 여 ,,,21,4,후기 2개 보기,  #하이웨스트 #10부 #팬츠 #바지 #데님 #스판 #데님팬츠  ,"28,800 ~ 30,000원"
6782,웜 플렉스 노이 커츠 K91 딥 워시드,PLAC,PJTZ4NKK913DB0,2020F/W, 남 ,600회 이상,50개 미만,128,4.7,후기 18개 보기,  #데님팬츠 #청바지 #테이퍼드핏 #테이퍼드진 #슬림핏 #블랙진 #웜진  ,"127,185 ~ 139,000원"
6783,OP549 bio monotone 와이드 핏 데님팬츠[STRAIGHT VER] 스테인그레이,ORDERPLEASE,OP00ACDP549BK,2020F/W, 남 ,200회 이상,,114,4.6,후기 31개 보기,  #와이드 #세미와이드 #청바지 #와이드데님 #팬츠 #와이드팬츠 #데님팬츠  ,"53,985 ~ 59,000원"
6784,882 스마트 와이드 데님 IVORY,KULTE,KSR3UPJP882-PIV,2020F/W, 남 ,,,9,4.9,후기 16개 보기,,"44,194 ~ 48,300원"
6785,CB 사이드 투 포켓 데님 팬츠 (데님),CARGOBROS,CB206902,2020F/W, 남 ,200회 이상,,72,4.4,후기 8개 보기,,"37,423 ~ 40,900원"
6786,하이 웨이스트 데님 (블랙),LAB12,20FWHWD003,2020F/W, 남 ,900회 이상,,111,4.8,후기 91개 보기,  #와이드팬츠 #와이드데님 #청바지 #데일리 #와이드 #데님 #하이웨이스트  ,"72,468 ~ 79,200원"
6787,여성 249 슬림 부츠컷 라이트블루,XYXX,1001,2020S/S, 여 ,100회 이상,,26,4.3,후기 6개 보기,,"41,175 ~ 45,000원"
6788,(PT-20141) BELT BAG DENIM PANTS BLUE,ROLAROLA,1470714,2020S/S, 여 ,200회 이상,,328,5,후기 11개 보기,  #밴딩데님 #스티치데님 #와이드핏데님  ,"65,056 ~ 71,100원"
6789,여성데님스키니진 KJS6511_IN,KONUS,KJS6511_IN,100회이상, 여 ,100회 이상,50개 미만,25,4.7,후기 7개 보기,  #데님팬츠 #청바지  ,"59,475 ~ 65,000원"
6790,IN#0072 플레인 아이스 미드 블루 워싱 와이드,INROWS,IN#0072,2020S/S, 남 ,,,26,5,후기 2개 보기,  #세미와이드 #와이드 #와이드데님 #인로우스와이드 #중청 #중청와이드  ,"49,318 ~ 53,900원"
6791,여성 크롭 캐롯 핏 내추럴 크림 데님 팬츠,FLXBL,FA1UDP304-1,200회이상, 여 ,200회 이상,,74,4.8,후기 6개 보기,  #네추럴 #데님팬츠 #여성바지 #크림진 #화이트진 #아이보리 #캐롯핏  ,"43,188 ~ 47,200원"
6792,Side Banding Regular Roll-up Jean_Clear Blue,NUL,NUDP20S003,2020S/S, 남 ,200회 이상,,63,4.7,후기 3개 보기,  #남자롤업데님 #남자청바지 #레귤러핏 #롤업진 #테이퍼드  ,"54,442 ~ 59,500원"
6793,남성 기모본딩 인디고엠보 슬림진-JGCK2327E04,CHASECULT,JGCK2327E04,700회이상, 남 ,700회 이상,50개 이상,49,4.7,후기 38개 보기,,"28,704 ~ 29,900원"
6794,(PT-20108) CARGO DENIM PANTS BLUE,R:LOL,1456790,2020S/S, 남 ,,,81,4.5,후기 6개 보기,  #데님카고 #돌청데님 #알:엘오엘 #알엘오엘 #카고팬츠 #R:LOL  ,"39,840 ~ 41,500원"
6795,하트 P01 라이트 워시드,PLAC,PJTZ5HAP015LI1,2020S/S, 여 ,300회 이상,,68,5,후기 4개 보기,,"118,035 ~ 129,000원"
6796,남자 기모 진청 팬츠,GOLDPERCENT,1P,2020S/S, 남 ,400회 이상,50개 미만,47,4.9,후기 9개 보기,  #남자청바지 #빅사이즈청바지 #스트레이트 #진 #청바지 #커플시밀러룩  ,"44,800원"
6797,NEO SLIM CROP - GRAYISH LIGHT,UNTOUCHED,UTW158,2019S/S, 남 ,100회 이상,,52,5,후기 7개 보기,  #데님 #슬림 #연청 #와이드 #워싱 #진 #청  ,"53,985 ~ 59,000원"
6798,남성 블랙 원워싱 슬림 팬츠-HEZK2301B03,CHASECULT,HEZK2301B03,300회이상, 남 ,300회 이상,50개 미만,51,4.9,후기 17개 보기,  #데님 #슬림 #와이드 #진 #청 #청바지  ,"18,208 ~ 19,900원"
6799,데미지 데님 팬츠 다크블루,ROUGHSIDE,RS1925052,2019F/W, 남 ,,,25,5,후기 7개 보기,  #데님 #데님팬츠 #DENIM  ,"138,000원"
6800,Center Seam Denim Pants(Black),BRUMAN,19FW301,2019F/W, 남 ,,,45,4.7,후기 11개 보기,,"50,400 ~ 52,500원"
6801,[UNISEX] 슬림핏 베이직 블랙진,MODERMENT,m19fw318,2019F/W, 남 ,100회 이상,,54,4.7,후기 10개 보기,  #데님 #블랙진 #슬림 #슬림핏 #와이드 #진 #청  ,"42,000원"
6802,SLIM JEANS VINTAGE BLUE,LIT,P00000IJ,2019F/W, 남 ,800회 이상,,213,4.8,후기 85개 보기,  #데님 #슬림 #슬림핏 #진 #청 #청바지 #일자  ,"60,672 ~ 63,200원"
6803,마우저 - 애쉬 그레이,DR.DENIM,067,2019F/W, 남 ,,,8,3.5,후기 2개 보기,  #그레이스키니 #스키니 #스키니진 #슬림핏 #지퍼디테일  ,"24,000원"
6804,마우저 - 미디엄 앤틱,DR.DENIM,067,2019F/W, 남 ,,,21,4.9,후기 7개 보기,  #데님 #스키니 #스키니진 #슬림핏 #워싱데님  ,"24,000원"
6805,뉴 슬림 마린오션 데님,LMOOD,20SSLDS007,ALLALL, 남 ,500회 이상,50개 미만,107,4.7,후기 94개 보기,  #워싱 #크롭 #롱 #슬림 #스키니 #스트레이트 #일자  ,"42,000원"
6806,111데미지 와이드 데님팬츠_진청,WAAR,111-2,2020S/S, 남 ,300회 이상,50개 미만,89,4.8,후기 48개 보기,  #연청와이드 #와이드 #와이드청바지 #와이드팬츠  ,"38,430 ~ 42,000원"
