,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
3549,에센셜 팬츠 - 그레이 / HC5125,ADIDAS,HC5125,2022S/S, 남 ,900회 이상,100개 이상,326,4.8,후기 74개 보기,  #에센셜팬츠 #스웨트팬츠 #프렌치테리 #아디컬러 #슬림핏 #친환경 #조거  ,"47,448 ~ 51,900원"
3550,[DRY COOL] 블랙 밴딩 원 턱 매직 팬츠 IEPA2E008BK,IL CORSO,IEPA2E008BK,2022S/S, 남 ,500회 이상,50개 이상,93,4.9,후기 42개 보기,  #22S/S신상품 #이지팬츠 #오정규PICK  ,"59,475 ~ 65,000원"
3551,린넨 9부 크롭 팬츠 CP749BK,HALBKREIS,CP-749_BK,2020S/S, 남 ,,50개 이상,149,4.6,후기 159개 보기,  #리넨 #린넨 #린넨팬츠 #크롭 #밴딩팬츠 #여름바지 #밴딩  ,"43,005 ~ 47,000원"
3552,린넨 9부 크롭 팬츠 CP749CR,HALBKREIS,CP-749_CR,2020S/S, 남 ,500회 이상,50개 이상,314,4.6,후기 159개 보기,  #리넨 #린넨 #린넨팬츠 #크롭 #밴딩 #여름바지 #밴딩팬츠  ,"43,005 ~ 47,000원"
3553,퍼티그 팬츠 [딥 블루],MUSINSA STANDARD,MHPT3004-DL,900회이상, 남 ,900회 이상,200개 이상,249,4.7,"후기 15,012개 보기",  #캐주얼 #포켓팬츠 #슬림 #캐주얼팬츠 #무탠픽업  ,"18,490원"
3554,스콘(F/W용) 와이드 벌룬팬츠 블랙 YHLP2386,JEMUT,2166419,2021F/W, 남 ,400회 이상,300개 이상,378,4.9,후기 117개 보기,  #바지 #면바지 #코튼팬츠 #면팬츠 #캐주얼팬츠  ,"34,900원"
3555,레귤러 핏 코듀로이 팬츠 [네이비],MUSINSA STANDARD,MIPC5002-NA,800회이상, 남 ,800회 이상,300개 이상,431,4.7,"후기 12,634개 보기",  #겨울바지 #골덴바지 #면바지 #캐주얼팬츠 #코듀로이컬렉션 #슬림 #코듀로이  ,"31,584 ~ 32,900원"
3556,유틸리티 와이드 카고 팬츠 블랙,COVERNAT,CO2201PT10BK,2022S/S, 남 여 ,700회 이상,50개 미만,170,4.9,후기 20개 보기,  #캐주얼팬츠 #카고팬츠 #바지 #카고바지 #팬츠 #와이드팬츠 #와이드바지  ,"66,924 ~ 79,200원"
3557,[패키지] 디어 소프트 워싱 밴딩팬츠 2PACK KJLP2392,JEMUT,2171220,2021F/W, 남 ,1.4천 회 이상,800개 이상,817,4.8,후기 217개 보기,  #면팬츠 #와이드팬츠 #치노팬츠 #캐주얼팬츠 #코튼팬츠 #밴딩팬츠 #와이드  ,"52,712 ~ 59,900원"
3558,Perfect Day - MOD1c,MODNINE,Perfect Day - MOD1c,2020S/S, 남 ,3.4천 회 이상,1천 개 이상,"2,957",4.8,"후기 1,074개 보기",  #데님 #워싱진 #중청 #청바지 #크롭  ,"79,056 ~ 86,400원"
3559,린넨 데님 세미 와이드 밴딩 팬츠 - 2 COLOR,SUARE,1782263,2.4천회이상, 남 ,2.4천 회 이상,50개 미만,226,,,  #린넨팬츠 #데님 #데님팬츠 #와이드데님 #와이드팬츠 #바지 #밴딩팬츠  ,"37,789 ~ 41,300원"
3560,우먼즈 와이드 데님 팬츠 [미디엄 인디고],MUSINSA STANDARD,MWJNP102-MI,5.7천회이상, 여 ,5.7천 회 이상,600개 이상,"2,926",4.8,"후기 2,839개 보기",  #데님컬렉션 #무신사스탠다드우먼즈 #와이드진 #진 #청바지 #와이드 #캐주얼팬츠 #무탠픽업  ,"38,304 ~ 39,900원"
3561,풀워크 퍼티그 코튼팬츠 크림 KHLP5077,DYCLEZ,1808448,2019F/W, 남 ,1.2천 회 이상,50개 이상,170,4.4,후기 123개 보기,  #와이드팬츠 #워크웨어 #코튼팬츠 #팬츠 #퍼티그팬츠  ,"12,500원"
3562,코튼 린넨 와이드 이지 팬츠 [라이트 그레이],MUSINSA STANDARD,MMJPC106-LG,1.8천회이상, 남 ,1.8천 회 이상,400개 이상,544,4.8,"후기 3,502개 보기",  #루즈핏 #린넨컬렉션 #면바지 #밴딩팬츠 #스트링팬츠 #여름바지 #와이드핏 #리넨 #와이드 #캐주얼팬츠  ,"30,624 ~ 31,900원"
3563,wide chino pants (charcoal),NOUN,22ss,2022S/S, 남 ,2.8천 회 이상,,111,4.8,후기 220개 보기,,"86,010 ~ 94,000원"
3564,버나드 7906 원턱 린넨데님 버뮤다 다크인디고 쇼츠팬츠,MAGOODGAN,MBN_7906_33_22B,, 남 ,,,25,,,  #하프팬츠 #반바지추천 #반바지 #린넨팬츠 #마바지 #버뮤다팬츠 #청반바지  ,"43,188 ~ 47,200원"
3565,27 로고 스웨트 쇼츠 도브 그레이,YCW,MPY202DGR,2022S/S, 남 ,,,4,,,,"53,985 ~ 59,000원"
3566,클럽 드라이 핏 ALUMNI 프렌치테리 쇼츠 반바지 (그레이),NIKE,DM6818-029,병행수입, 남 ,,,2,,,  #바지 #반바지 #밴딩반바지 #숏팬츠 #밴딩팬츠 #쇼츠팬츠 #여름바지  ,"81,900원"
3567,스트라이프 새틴 벨티드 쇼츠 - 네이비,POLO RALPH LAUREN,WMPOSHONDL20034-410,2022S/S, 여 ,,,20,,,  #폴로반바지 #폴로쇼츠 #폴로스트라이프 #폴로바지 #폴로팬츠 #폴로랄프로렌우먼  ,"310,185 ~ 339,000원"
3568,마고 하프 팬츠 (BEIGE),GLACK,GP020BE,2022S/S, 남 ,,,24,,,  #밴딩반바지 #하프팬츠 #반바지 #쇼츠팬츠 #쇼츠 #밴딩팬츠 #숏팬츠  ,"48,586 ~ 53,100원"
3569,[패키지]남녀공용 리사이클 나일론 밴딩 반바지,BASIC HOUSE,LWHP3102S2,2022S/S, 남 ,100회 이상,,4,,,  #반바지 #하프팬츠 #나일론팬츠 #아노락 #밴딩팬츠 #숏팬츠  ,"32,757 ~ 35,800원"
3570,린넨 밴딩 와이드 팬츠 [BEIGE],DRAW FIT,DFPT2205BE,2022S/S, 남 ,7.8천 회 이상,100개 이상,932,4.9,후기 70개 보기,  #바지 #린넨바지 #와이드바지 #여름바지 #와이드팬츠 #팬츠 #슬랙스  ,"53,568 ~ 55,800원"
3571,서밋 니트 반바지 1370424-001,UNDERARMOUR,1370424-001,2022S/S, 남 ,,,5,,,  #여름바지 #쇼츠컬렉션 #밴딩팬츠 #숏팬츠 #남자반바지 #반바지 #하이스코어  ,"77,775 ~ 85,000원"
3572,마고 하프 팬츠 (GREEN/MUSTARD),GLACK,GP020GEMU,2022S/S, 남 ,,,24,,,  #쇼츠 #밴딩팬츠 #밴딩반바지 #반바지 #숏팬츠 #쇼츠팬츠 #셋업팬츠  ,"48,586 ~ 53,100원"
3573,[HIS HAZZYS] 그레이 로고패치 밴딩숏팬츠 HZPA2B822G3,HAZZYS,HZPA2B822G3,2022S/S, 남 ,,,3,,,  #HIS_고프코어  ,"99,735 ~ 109,000원"
3574,남성) 코튼 밴딩 쇼츠_MSB2PH1202,TOPTEN,MSB2PH1202,2021S/S, 남 ,900회 이상,100개 이상,92,4.6,후기 29개 보기,,"11,803 ~ 12,900원"
3575,STRIPE TUCK SHORT,SINOON,SN2C6BP001_DN,2022S/S, 여 ,500회 이상,,67,5,후기 3개 보기,,"88,938 ~ 97,200원"
3576,코튼 밴딩 카고 숏팬츠 (BLACK),TOFFEE,TOS-CCHP02,2020S/S, 남 ,2.5천 회 이상,300개 이상,757,4.8,"후기 1,153개 보기",  #면반바지 #반바지 #쇼츠 #숏 #숏츠 #숏팬츠 #카고바지  ,"25,900원"
3577,깡 스타일리스트 x 플랙 스티즈 K49 블랙 린스드,PLAC,PJTT5SZK493DB0,2021F/W, 남 ,4.2천 회 이상,3.2천 개 이상,"3,211",4.8,"후기 1,305개 보기",  #남자데님 #와이드 #청바지 #긴바지 #와이드데님 #데님팬츠 #플랙×깡스타일리스트  ,"79,000원"
3578,베이직 조거 스웨트 팬츠 화이트메란지,UNI APPAREL,ua21fw_b_np_pt_wm,2020F/W, 남 ,1.6천 회 이상,500개 이상,"1,019",4.6,후기 628개 보기,  #트레이닝바지 #트레이닝팬츠 #스웻팬츠 #스웨트팬츠 #밴딩팬츠  ,"22,944 ~ 23,900원"
3579,여성 와이드 스웻팬츠 (Black),HELEMENT,HE221633BA,2022S/S, 여 ,,,3,,,  #꾸안꾸 #와이드팬츠 #트레이닝팬츠 #여성팬츠 #스웻팬츠 #멜빵바지 #여자바지  ,"99,735 ~ 109,000원"
3580,SWEAT PANTS MARCHE EMBLEM_OATMEAL BLACK,MARDI MERCREDI,MM21-MU019,2021S/S, 여 ,3.2천 회 이상,600개 이상,"3,683",4.8,후기 509개 보기,  #트랙팬츠 #스웻팬츠 #트레이닝세트 #트레이닝팬츠 #조거 #밴딩팬츠 #셋업  ,"81,175 ~ 85,000원"
3581,우먼스 월계수 와이드팬츠(블랙),TAKEASY,T22PT026,2022S/S, 여 ,500회 이상,,109,3,후기 2개 보기,  #밴딩팬츠 #와이드팬츠 #여자팬츠 #트레이닝팬츠 #트레이닝 #캐주얼팬츠 #트레이닝바지  ,"26,901 ~ 29,400원"
3582,원턱 와이드 스웨트 조거팬츠 오트밀,GAKKAI UNIONS,GU012OM,2022S/S, 남 ,900회 이상,300개 이상,683,4.9,후기 219개 보기,  #스웻팬츠 #와이드팬츠 #와이드 #조거팬츠 #조거 #이지웨어 #트레이닝  ,"36,500원"
3583,자포나 트랙팬츠 - 블랙 / GN2926,ADIDAS,GN2926,ALL, 여 ,3.4천 회 이상,50개 이상,"1,610",4.8,후기 46개 보기,  #트랙팬츠 #우먼팬츠 #여성팬츠 #삼선팬츠 #포켓팬츠 #친환경 #아디다스우먼  ,"64,900원"
3584,와이드핏 조거 트레이닝 팬츠 (멜란지+블랙),BRENSON,BR545,2022S/S, 남 ,3.4천 회 이상,100개 이상,393,4.8,후기 595개 보기,  #트레이닝세트 #트레이닝바지 #와이드팬츠 #와이드 #아수라팬츠 #조거팬츠 #밴딩팬츠  ,"22,900원"
3585,3ways Strap pants-8% gray-,SOVERMENT,SVSTP01,2022S/S, 남 ,3.3천 회 이상,300개 이상,"1,029",4.9,후기 371개 보기,  #트레이닝바지 #밴딩팬츠 #팬츠 #바지 #트레이닝팬츠 #셋업 #스웻팬츠  ,"58,500원"
3586,Lightweight Lounge Pants_QUPNX22426BEX,LUCKYMARCHE,QUPNX22426BEX,2022S/S, 여 ,,,4,,,  #LU  ,"127,185 ~ 139,000원"
3587,스웨트 조거 밴딩 팬츠 5color,ACOVER,ACP21401,2020F/W, 여 ,1.7천 회 이상,400개 이상,"2,944",4.6,후기 280개 보기,  #스웻팬츠 #트레이닝복 #조거팬츠 #츄리닝 #조거 #트레이닝바지 #스웨트팬츠  ,"29,800원"
3588,남녀공용 메쉬 자수 4부 트레이닝 반바지 블랙,MOZMOZ,MOZB017,2022S/S, 남 여 ,900회 이상,50개 이상,210,5,후기 6개 보기,  #트레이닝반바지 #메쉬안감 #스포츠반바지 #빅사이즈반바지 #헬스바지 #운동용반바지  ,"26,443 ~ 28,900원"
3589,에센셜 조거 팬츠 블랙,SECONDMONO,COOSPT142BLACK,2020S/S, 남 ,1.5천 회 이상,100개 이상,"1,051",4.6,후기 544개 보기,  #세컨모놀로그 #스웨트팬츠 #조거팬츠 #카고조거팬츠 #카고팬츠 #트레이닝팬츠 #조거바지  ,"35,685 ~ 39,000원"
3590,우먼즈 나일론 이지 쇼츠 [다크 그레이],MUSINSA STANDARD,MWBPH203-DG,2022S/S, 여 ,4.1천 회 이상,50개 이상,282,4.9,후기 144개 보기,  #이지웨어 #반바지 #쇼츠컬렉션 #편한바지 #트레이닝복 #라운지웨어 #무신사스탠다드우먼즈 #나일론팬츠  ,"20,064 ~ 20,900원"
3591,NS6NN25A 노벨티 벅스턴 카고 쇼츠,THE NORTH FACE,NS6NN25A,2022S/S, 남 ,,,1,,,  #반바지 #숏팬츠 #남자반바지 #여자반바지 #남자여름바지 #여자여름바지 #하프팬츠  ,"81,652 ~ 85,500원"
3592,패커블 쇼트 팬츠 IVORY,247SERIES,TMPOX22247IVX,2022S/S, 남 ,,,1,,,  #반바지 #남자반바지 #쇼츠 #숏팬츠 #밴딩반바지 #하프팬츠 #여름바지  ,"44,835 ~ 49,000원"
3593,원턱 밴딩 자이언트핏 팬츠(네츄럴),TAKEASY,T22PT017,2022S/S, 남 ,200회 이상,50개 미만,46,4.9,후기 15개 보기,  #코튼팬츠 #캐주얼팬츠 #와이드핏 #와이드팬츠 #여름바지 #남자바지 #밴딩팬츠  ,"31,384 ~ 34,300원"
3594,투턱 린넨 벌룬핏 팬츠 [아이보리],SIGNATURE,SU-TR-002,1000회이상, 남 ,1000회 이상,100개 이상,750,4.7,후기 539개 보기,  #리넨 #린넨 #린넨팬츠 #마바지 #벌룬핏 #와이드팬츠 #벌룬 #아이보리  ,"35,045 ~ 43,000원"
3595,[데일리지] 라이트 치노 팬츠_SPTCC24C11,SPAO,SPTCC24C11,2022S/S, 남 ,1.2천 회 이상,50개 이상,97,4.6,후기 8개 보기,  #코튼팬츠 #캐주얼팬츠 #면바지 #팬츠 #바지 #치노팬츠 #남자바지  ,"28,704 ~ 29,900원"
3596,소프트 테이퍼드 코튼 밴딩 팬츠_블랙,THAT'S IT,210043,2021F/W, 남 ,600회 이상,200개 이상,368,4.8,후기 370개 보기,  #코튼팬츠 #치노팬츠 #면바지 #와이드 #와이드팬츠 #테이퍼드팬츠 #테이퍼드핏  ,"31,384 ~ 34,300원"
3597,미드90 배기 코튼 팬츠 아이보리,BSRABBIT,MID90 BAGGY COTTON PANTS IVORY,2021S/S, 남 ,1.2천 회 이상,200개 이상,455,4.9,후기 446개 보기,  #치노팬츠 #코튼팬츠 #바지 #와이드팬츠 #남성팬츠 #핀턱 #면바지  ,"65,148 ~ 71,200원"
3598,여성 트윌 9부 밴딩 팬츠_022(10370-150-401-50),HANGTEN,10370-150-401-50,2022S/S, 여 ,,,5,,,,"18,208 ~ 19,900원"
3599,ROTHCO BDU PANTS_BLACK,ROTHCO,ROTHCOCLOTH132,병행수입, 남 ,400회 이상,50개 이상,392,4.6,후기 167개 보기,  #카모 #BDU #카모팬츠  ,"49,000원"
3600,쿨링 데님 와이드 팬츠 블랙,AVANDRESS,#A8_1D-501,2022S/S, 남 ,2.4천 회 이상,50개 이상,204,5,후기 1개 보기,  #여름바지 #팬츠 #바지 #22S/S팬츠컬렉션 #데님팬츠 #데님반바지 #청반바지  ,"24,500원"
3601,트위치 로고 스웻 팬츠 오트밀,LEE,LE2201PT20OT,2021F/W, 남 ,2.1천 회 이상,400개 이상,"1,886",4.7,후기 687개 보기,  #MDPICK #하의YOUAREIN  ,"41,300원"
3602,[린넨블렌디드] 린넨 와이드 멀티 턱 밴딩 팬츠 IRB060 카키그레이,IRONYPORNO WHITELINE,IRB060,2022S/S, 남 여 ,2.6천 회 이상,50개 이상,135,5,후기 9개 보기,  #밴딩바지 #와이드팬츠 #밴딩팬츠 #린넨팬츠 #팬츠 #린넨바지 #바지  ,"59,292 ~ 64,800원"
3603,와이드핏 조거 트레이닝 팬츠 (네이비),BRENSON,BR545,2022S/S, 남 ,2천 회 이상,100개 이상,244,4.8,후기 595개 보기,  #트레이닝세트 #트레이닝바지 #조거팬츠 #트레이닝팬츠 #밴딩팬츠 #와이드 #바지  ,"22,900원"
3604,Deep One Tuck Jogger Sweat Pants [Grey],XERO,2022SS32,2022S/S, 남 ,5.4천 회 이상,200개 이상,416,4.9,후기 151개 보기,  #밴딩팬츠 #스웻팬츠 #조거팬츠 #와이드팬츠 #턱스웻팬츠 #턱팬츠 #트레이닝팬츠  ,"41,175 ~ 45,000원"
3605,에센셜 조거 스웨트팬츠 (oatmeal),PIANER,PT2030,2021F/W, 남 ,1.1천 회 이상,400개 이상,417,4.8,"후기 1,229개 보기",  #트레이닝팬츠 #조거팬츠 #조거트레이닝 #스웨트팬츠 #남녀공용 #트레이닝바지 #조거바지  ,"23,904 ~ 24,900원"
3606,DP-15 워싱 테이퍼드 데님 팬츠_BL,HALBKREIS,DP-15_BL,3.4천회이상, 남 ,3.4천 회 이상,500개 이상,"3,660",4.5,"후기 1,483개 보기",  #데님 #진 #청바지 #테이퍼드 #데님팬츠 #슬림 #크롭  ,"44,835 ~ 49,000원"
3607,마운틴 어드벤처 6 포켓 하이킹 팬츠 블랙 FPT350,FLUKE,FPT350BK,2021F/W, 남 ,1.2천 회 이상,200개 이상,391,4.8,후기 78개 보기,  #등산복 #등산바지 #아웃도어 #캠핑 #고프코어 #테크웨어 #벤틸레이션  ,"76,608 ~ 79,800원"
3608,루브2 린넨 하프 슬랙스_블랙,BJOUE,BDM-PT14-02,2022S/S, 여 ,,,2,,,,"102,937 ~ 112,500원"
3609,브리 화이트폼 5부 코튼 반바지_화이트 폼,BJOUE,BDM-PT19-01,2022S/S, 여 ,,,3,,,,"76,420 ~ 83,520원"
3610,와이드 데님 쇼츠 스톤 인디고,PARTIMENTO,Wide Denim Shorts Stone Indigo,2022S/S, 남 ,1.8천 회 이상,,124,5,후기 1개 보기,  #하프팬츠 #숏팬츠 #반바지 #버뮤다팬츠 #남자반바지 #데님팬츠 #여름바지  ,"49,318 ~ 53,900원"
3611,루브2 린넨 하프 슬랙스_내추럴,BJOUE,BDM-PT14-01,2022S/S, 여 ,,,2,,,,"102,937 ~ 112,500원"
3612,메이슨 시그니처2 울 하프 슬랙스_블랙,BJOUE,BDS-PT08-02,2022S/S, 여 ,,,2,,,,"90,420 ~ 98,820원"
3613,아이비 슬림 하프 팬츠,HAINT,HM3DP130B,2022S/S, 여 ,,,13,,,,"33,672 ~ 36,800원"
3614,남성 일루젼 스윔팬츠 LA (Pink),MLB,3LSW60123-07PKS,2022S/S, 남 ,,,10,,,  #팬츠 #바지 #숏팬츠 #쇼츠 #반바지 #반바지추천 #일루젼  ,"77,430 ~ 89,000원"
3615,코튼 린넨 9부 와이드 밴딩 팬츠 [베이지],PEPPERSEASONING,linen1,2021S/S, 남 ,600회 이상,50개 이상,61,4.8,후기 9개 보기,  #린넨바지 #린넨팬츠 #와이드팬츠 #팬츠 #밴딩팬츠 #코튼팬츠 #면팬츠  ,"18,208 ~ 19,900원"
3616,스트레치 텔라 패러수트 7615325E4 V0003 남자 카고 바지 레귤러 테이퍼드핏,STONE ISLAND,7615325E4 V0003,병행수입, 남 ,,,0,,,,"719,000원"
3617,코튼 스트레이트 팬츠 블랙,ACOVER,ACP20608,2천회이상, 여 ,2천 회 이상,100개 이상,984,4.6,후기 162개 보기,  #와이드팬츠 #코튼팬츠 #면바지 #면팬츠 #바지 #팬츠 #와이드  ,"29,800원"
3618,우먼즈 라이트웨이트 스트레이트 히든 밴딩 슬랙스 [그레이],MUSINSA STANDARD,MWAPS102-GR,2021S/S, 여 ,4.6천 회 이상,200개 이상,621,4.8,후기 699개 보기,  #정장바지 #여름슬랙스 #기본슬랙스 #일자핏 #셋업 #무신사스탠다드우먼즈 #우먼즈슬랙스 #퍼펙트슬랙스  ,"31,584 ~ 32,900원"
3619,코튼 구르카 쇼츠 [네이비],MUSINSA STANDARD,MMBPH301-NA,2022S/S, 남 ,3.3천 회 이상,100개 이상,170,4.9,후기 184개 보기,  #숏팬츠 #벨트팬츠 #반바지 #투턱팬츠 #면바지 #캐주얼팬츠 #쇼츠컬렉션 #버뮤다팬츠  ,"38,304 ~ 39,900원"
3620,Wing Long Tuck Chino Half Pants - Green,ANGLAN,AG20222007,2022S/S, 남 ,200회 이상,,28,5,후기 2개 보기,  #남자반바지 #반바지 #밴딩반바지 #여름바지 #시티보이 #버뮤다팬츠 #하프팬츠 #22SUMMER1차  ,"81,526 ~ 89,100원"
3621,TOM STONE BASE ECRU JEANS,LAB101,LJ3DTM92IV,1.9천회이상, 남 ,1.9천 회 이상,600개 이상,"2,127",4.8,"후기 1,284개 보기",  #데님팬츠 #스트레이트진 #청바지 #크림진 #22S/S컬렉션  ,"57,004 ~ 62,300원"
3622,사이드 라인 트랙팬츠 그레이,MOTIVESTREET,SIDE LINE TRACK PANTS GRAY,500회이상, 남 ,500회 이상,100개 이상,"1,140",4.6,"후기 2,177개 보기",  #사이드라인트랙팬츠 #사이드라인팬츠 #트랙팬츠 #트레이닝팬츠 #셋업  ,"25,620 ~ 28,000원"
3623,나일론 투턱 크롭 밴딩 팬츠,DNSR,22ss,2022S/S, 남 ,200회 이상,,17,,,,"51,240 ~ 56,000원"
3624,와이드핏 트레이닝 스웨트 팬츠 (네이비),BRENSON,BR482,2022S/S, 남 ,6.4천 회 이상,200개 이상,456,4.8,"후기 3,235개 보기",  #트레이닝세트 #밴딩팬츠 #와이드팬츠 #트레이닝바지 #트레이닝복 #트레이닝팬츠 #바지  ,"21,900원"
3625,유틸리티 카고 조거 팬츠 버전2 블랙_0023,DENAGE,#21,2021F/W, 남 ,1.7천 회 이상,400개 이상,"1,002",4.8,후기 324개 보기,  #조거팬츠 #카고조거팬츠 #카고팬츠 #트레이닝팬츠 #트랙팬츠 #와이드팬츠 #세미와이드  ,"67,901 ~ 74,210원"
3626,블랙 화섬 스트링 조거 팬츠 (122521DY15),8SECONDS,122521DY15,2022S/S, 여 ,,,55,,,  #122521DY15  ,"47,904 ~ 49,900원"
3627,UTILITY TASLAN SHORT PANTS (BEIGE) [LRPMCPH702MBEA],GROOVE RHYME,LRPMCPH702MBEA,2021S/S, 남 ,1.4천 회 이상,100개 이상,239,4.8,후기 344개 보기,  #하프팬츠 #반바지 #쇼츠 #쇼트팬츠 #트레이닝반바지 #바지 #팬츠 #베이직하프팬츠 #나일론쇼츠  ,"17,568 ~ 19,200원"
3628,스우시 반바지 BV6855-410,NIKE,BV6855-410,병행수입, 남 ,2.2천 회 이상,1.2천 개 이상,"1,016",4.7,"후기 17,357개 보기",  #스포츠브랜드위크  ,"20,000원"
3629,Wing Long Tuck Chino Half Pants - Navy,ANGLAN,AG20222006,2022S/S, 남 ,,,21,,,  #남자반바지 #반바지 #밴딩반바지 #여름바지 #시티보이 #버뮤다팬츠 #하프팬츠 #22SUMMER1차  ,"81,526 ~ 89,100원"
3630,[US] 크링클 나일론 7인치 숏팬츠 (LIGHT VIOLET) CKPA2E015V1,CHAMPION ASIA,CKPA2E015V1,2022S/S, 남 ,100회 이상,,20,,,,"63,135 ~ 69,000원"
3631,사이드 지퍼 와이드 데님팬츠 (화이트),CLACO,CLACO-DENIM1,2022S/S, 남 ,,,6,5,후기 3개 보기,  #데님팬츠 #와이드팬츠 #화이트팬츠 #지퍼팬츠 #와이드청바지 #와이드핏 #여름청바지  ,"56,730 ~ 62,000원"
3632,테이퍼드 유로 팬츠 CP LT777 BK,HALBKREIS,CP-LT777_BK,2019F/W, 남 ,500회 이상,100개 이상,436,4.6,"후기 1,545개 보기",  #면바지 #코튼팬츠 #테이퍼드  ,"35,685 ~ 39,000원"
3633,츄로스 코듀로이 밴딩 팬츠 베이지 CJLP7423,WV PROJECT,2177374,2021F/W, 남 ,2.1천 회 이상,800개 이상,952,4.7,"후기 1,779개 보기",  #밴딩팬츠 #코듀로이팬츠 #데일리바지 #가을바지 #21FW신상품  ,"34,464 ~ 35,900원"
3634,퓨어 린넨 하프밴딩 원턱 와이드 팬츠 네추럴(크림),ASP,77pt064na,2022S/S, 남 ,1천 회 이상,,48,4.7,후기 6개 보기,  #슬랙스 #와이드팬츠 #와이드핏 #밴딩팬츠 #여름바지 #여름슬랙스 #린넨슬랙스  ,"68,625 ~ 75,000원"
3635,선데이 린넨 파자마 팬츠 [블랙],ANOBLIR,AHS75B19WC,2022S/S, 남 ,700회 이상,50개 미만,104,5,후기 12개 보기,  #바지 #팬츠 #와이드팬츠 #스트라이프 #면바지 #여름바지 #밴딩팬츠  ,"60,024 ~ 65,600원"
3636,워시드 코듀로이 밴딩 팬츠,LIEU HOMME,워시드 코듀로이 밴딩 팬츠,2020F/W, 남 ,900회 이상,50개 이상,374,4.7,후기 190개 보기,  #밴딩팬츠 #코듀로이팬츠 #코듀로이 #골덴바지 #긴바지 #코튼팬츠 #면바지  ,"31,567 ~ 34,500원"
3637,스트레치 텔라 패러수트 7615325E4 V0058 남자 카고 바지 레귤러 테이퍼드핏,STONE ISLAND,7615325E4 V0058,병행수입, 남 ,,,0,,,,"719,000원"
3638,[9004]바이오 워시드 밴딩팬츠(베이지),PUBLIC ICON,P9004,2021S/S, 남 ,100회 이상,50개 미만,40,5,후기 4개 보기,  #면바지 #코튼팬츠 #팬츠 #린넨팬츠 #여름바지 #바지 #밴딩팬츠  ,"14,548 ~ 15,900원"
3639,패커블 쇼트 팬츠 BLACK,247SERIES,TMPOX22247BKX,2022S/S, 남 ,,,1,,,  #반바지 #남자반바지 #쇼츠 #숏팬츠 #밴딩반바지 #하프팬츠 #여름바지  ,"44,835 ~ 49,000원"
3640,클럽 우븐 쇼츠 - 그레이,FCMM,FC-7714-02,ALLS/S, 남 여 ,3.6천 회 이상,600개 이상,"1,161",4.7,후기 434개 보기,  #트레이닝팬츠 #반바지 #숏팬츠 #바지 #쇼츠 #팬츠 #패밀리세일 #쇼츠컬렉션 #스포츠브랜드위크  ,"18,574 ~ 20,300원"
3641,와이드 원턱 린넨 하프 팬츠_Cream,LAFUDGESTORE,m1037_685395,2021S/S, 남 ,2.7천 회 이상,100개 이상,411,4.8,후기 489개 보기,  #반바지 #쇼츠 #하프팬츠 #와이드팬츠 #린넨 #린넨쇼츠 #밴딩팬츠  ,"17,820 ~ 19,800원"
3642,컬러킨즈 프렌치테리 반바지 RED,KODAK,K2223LHP55RED,2022S/S, 남 ,,,5,,,  #하프팬츠 #팬츠 #밴딩팬츠 #반바지 #숏팬츠 #셋업반바지 #트레이닝쇼츠  ,"63,135 ~ 69,000원"
3643,라이트웨이트 와이드 드로스트링 밴딩 크롭 슬랙스 [더스티 베이지],MUSINSA STANDARD,MMJPS210-UI,3.7천회이상, 남 ,3.7천 회 이상,500개 이상,407,4.8,"후기 3,403개 보기",  #라이트웨이트컬렉션 #셋업 #얇은바지 #여름바지 #정장 #퍼펙트슬랙스 #밴딩 #와이드 #베이지 #라이트웨이트  ,"31,584 ~ 32,900원"
3644,FIOR DA JOGGER PANTS BLACK [MAN],LEAREVEY,FD-JPBK(M),2022S/S, 남 ,,,0,,,  #트레이닝바지 #팬츠 #조거바지 #조거팬츠 #트레이닝 #긴바지 #조거  ,"163,785 ~ 179,000원"
3645,RNP 조거 팬츠 [화이트멜란지],MAVRK,MUBLP003,2022S/S, 남 여 ,,,2,,,  #트레이닝 #바지 #긴바지 #트레이닝팬츠 #스웻팬츠 #조거팬츠 #팬츠  ,"84,180 ~ 92,000원"
3646,커버 업 디바이드 팬츠 블랙 0177,DENAGE,0177,2021F/W, 남 ,1.7천 회 이상,300개 이상,492,4.7,후기 143개 보기,  #조거팬츠 #츄리닝 #바지 #스웨트팬츠 #조거 #팬츠 #스트릿  ,"68,816 ~ 75,210원"
3647,BT31 WINTER CROP JOGGER (기모-GRAY),VERYVAIN,vvain_069,500회이상, 남 ,500회 이상,50개 이상,293,4.7,후기 325개 보기,  #기모 #바지 #조거 #팬츠 #트레이닝 #밴딩팬츠 #조거팬츠  ,"31,419 ~ 32,900원"
3648,[2장 세트] 빅사이즈 세미 라인 트랙 팬츠 (2color),PIANER,set2058,2021F/W, 남 ,700회 이상,100개 이상,157,4.7,후기 42개 보기,  #빅사이즈 #트레이닝팬츠 #트레이닝바지 #트랙팬츠 #트레이닝 #트레이닝복 #츄리닝  ,"35,900원"
